id,free_text,expected_response,rule_types_names
MoleD4Q3,"We need to put together a Mole activity chart, focusing on a mole's unique characteristics. The digging speed of the tunnels is, well, around twenty. The claws are incredibly sharp, very sharp, actually. The complexity of the burrow is notable, let's say about ten. This mole's a night owl, yes, it has nocturnal habits. It's got a knack for root sensing, around five I'd say. This mole prefers wet soil, high preference, and it's got a high ability to detect prey. The severity of the mole's impact on the environment is four.","{
    ""ruleInstanceName"": ""mole activity chart"",
    ""severity"": ""4"",
    ""Tunnel digging speed"": ""20"",
    ""Claw sharpness"": ""very sharp"",
    ""Soil detection ability"": ""null"",
    ""Burrow complexity"": ""10"",
    ""Nocturnal habits"": ""yes"",
    ""Root sensing"": ""5"",
    ""Moist soil preference"": ""high"",
    ""Prey detection"": ""high""
}",Mole
MoleD4Q4,"A Mole activity chart needs to be created, dealing with the behavior of the mole. The mole's tunnel digging speed is, let's say, twenty. But, the claws are much more sharp, like very sharp. The complexity of the burrow is ten, and the mole's nocturnal habit is yes. The root sensing ability of the mole is five. The preference of the mole is to moist soil, and it's like high. The prey detection ability of the mole is also high, and the severity of this event is four.","{
    ""ruleInstanceName"": ""mole activity chart"",
    ""severity"": ""4"",
    ""Tunnel digging speed"": ""20"",
    ""Claw sharpness"": ""very sharp"",
    ""Soil detection ability"": ""null"",
    ""Burrow complexity"": ""10"",
    ""Nocturnal habits"": ""yes"",
    ""Root sensing"": ""5"",
    ""Moist soil preference"": ""high"",
    ""Prey detection"": ""high""
}",Mole
MoleD4Q5,"An instance of Mole activity chart needs to be created, dealing with the mole's tunnel digging speed of twenty. The burrow complexity of the mole was, um, ten. However, the mole's root sensing ability is much more, let's say something like five. The mole's claw sharpness is very sharp, and the severity of the event is four.","{
    ""ruleInstanceName"": ""mole activity chart"",
    ""severity"": ""4"",
    ""Tunnel digging speed"": ""20"",
    ""Claw sharpness"": ""very sharp"",
    ""Soil detection ability"": ""null"",
    ""Burrow complexity"": ""10"",
    ""Nocturnal habits"": ""yes"",
    ""Root sensing"": ""5"",
    ""Moist soil preference"": ""high"",
    ""Prey detection"": ""high""
}",Mole
MoleD5Q1,"A pattern needs to be created for Mole behavior pattern, dealing with the behaviors of a mole. The severity of this instance is five. The tunnel digging speed of the mole is not specified. The sharpness of the mole's claws are not sharp, and the mole's ability to detect soil is high. The complexity of the mole's burrow is nine, and the mole does not have nocturnal habits. The mole's ability to sense roots is rated at four, while its preference for moist soil is low. Lastly, the mole's ability to detect prey is also low.","{
    ""ruleInstanceName"": ""mole behavior pattern"",
    ""severity"": ""5"",
    ""Tunnel digging speed"": ""null"",
    ""Claw sharpness"": ""not sharp"",
    ""Soil detection ability"": ""high"",
    ""Burrow complexity"": ""9"",
    ""Nocturnal habits"": ""no"",
    ""Root sensing"": ""4"",
    ""Moist soil preference"": ""low"",
    ""Prey detection"": ""low""
}",Mole
MoleD5Q2,"A new instance of Mole behavior pattern needs to be created, dealing with the complexity of mole behavior. The root sensing ability of the mole is, well, four but the burrow complexity is much higher, let's say something like nine. The mole's claw sharpness is not sharp, and the severity of the event is five.","{
    ""ruleInstanceName"": ""mole behavior pattern"",
    ""severity"": ""5"",
    ""Tunnel digging speed"": ""null"",
    ""Claw sharpness"": ""not sharp"",
    ""Soil detection ability"": ""high"",
    ""Burrow complexity"": ""9"",
    ""Nocturnal habits"": ""no"",
    ""Root sensing"": ""4"",
    ""Moist soil preference"": ""low"",
    ""Prey detection"": ""low""
}",Mole
MoleD5Q3,"An instance of Mole behavior pattern needs to be set up, dealing with the type of mole tunnel digging speed. The claw sharpness of the mole was just, um, not sharp. However, the soil detection ability was much higher, let's say something like high. The burrow complexity of the mole is nine, and the severity of the mole's nocturnal habits is five. The root sensing of the mole is four, the mole has a low preference for moist soil, and the prey detection of the mole is also low.","{
    ""ruleInstanceName"": ""mole behavior pattern"",
    ""severity"": ""5"",
    ""Tunnel digging speed"": ""null"",
    ""Claw sharpness"": ""not sharp"",
    ""Soil detection ability"": ""high"",
    ""Burrow complexity"": ""9"",
    ""Nocturnal habits"": ""no"",
    ""Root sensing"": ""4"",
    ""Moist soil preference"": ""low"",
    ""Prey detection"": ""low""
}",Mole
MoleD5Q4,"We're looking at an instance of Mole behavior pattern. And when it comes to severity, we're talking about a five. Now, let's dive into the details, shall we? The Tunnel digging speed is not given, but the Claw sharpness is just, um, not sharp. The Soil detection ability is high, which is quite something. As for the Burrow complexity, it's a whopping nine. And, believe it or not, this creature has no Nocturnal habits. Its Root sensing ability is a four, and Moist soil preference is low. Lastly, its ability to detect its Prey? Also low.","{
    ""ruleInstanceName"": ""mole behavior pattern"",
    ""severity"": ""5"",
    ""Tunnel digging speed"": ""null"",
    ""Claw sharpness"": ""not sharp"",
    ""Soil detection ability"": ""high"",
    ""Burrow complexity"": ""9"",
    ""Nocturnal habits"": ""no"",
    ""Root sensing"": ""4"",
    ""Moist soil preference"": ""low"",
    ""Prey detection"": ""low""
}",Mole
MoleD5Q5,"I need to make an instance of Mole behavior pattern. This is about a mole, he's kind of a slow guy, doesn't dig tunnels fast, ya know. His claws, they're not sharp, really. But when it comes to detecting soil, oh boy, he's high up there. Now, talking about his burrow, it's pretty complex, I'd say about nine. He's not a night owl, doesn't have those nocturnal habits. His root sensing is quite good though, about a four. He doesn't really like moist soil, has a low preference for it. His prey detection, not too good, it's low. And the severity of all this, it's a five.","{
    ""ruleInstanceName"": ""mole behavior pattern"",
    ""severity"": ""5"",
    ""Tunnel digging speed"": ""null"",
    ""Claw sharpness"": ""not sharp"",
    ""Soil detection ability"": ""high"",
    ""Burrow complexity"": ""9"",
    ""Nocturnal habits"": ""no"",
    ""Root sensing"": ""4"",
    ""Moist soil preference"": ""low"",
    ""Prey detection"": ""low""
}",Mole
Komodo_DragonD1Q1,"We need to create an instance of Snake Species Analysis, which deals with, let's say, a snake species. The severity of this analysis is four. The venom potency of this particular species is just, um, six. The tail strength is medium, while the hunting patience is low. The snake's climbing skill is two, and the diet range is wide. The heat detection is excellent, and the water conservation is, um, eight.","{
    ""ruleInstanceName"": ""snake species analysis"",
    ""severity"": ""4"",
    ""Venom potency"": ""6"",
    ""Tail strength"": ""medium"",
    ""Hunting patience"": ""low"",
    ""Climbing skill"": ""2"",
    ""Diet range"": ""wide"",
    ""Heat detection"": ""excellent"",
    ""Water conservation"": ""8""
}",Komodo_Dragon
Komodo_DragonD1Q2,"An instance of Snake Species Analysis needs to be created, dealing with a snake species with a venom potency of six. The strength of the tail is, um, medium. However, the snake's heat detection ability is much more impressive, let's say something like excellent. The climbing skill of the snake is two, and the severity of the venom is four. The range of the diet is wide, and when it comes to water conservation, the snake rates an eight. Also, the hunting patience of the snake is low.","{
    ""ruleInstanceName"": ""snake species analysis"",
    ""severity"": ""4"",
    ""Venom potency"": ""6"",
    ""Tail strength"": ""medium"",
    ""Hunting patience"": ""low"",
    ""Climbing skill"": ""2"",
    ""Diet range"": ""wide"",
    ""Heat detection"": ""excellent"",
    ""Water conservation"": ""8""
}",Komodo_Dragon
Komodo_DragonD1Q3,"An instance of Snake Species Analysis needs to be created, dealing with the snake species. The venom potency in this species is just, um, six. However, the water conservation is much more efficient, let's say something like eight. The tail strength of the species is Medium, and the severity of the venom is four.","{
    ""ruleInstanceName"": ""snake species analysis"",
    ""severity"": ""4"",
    ""Venom potency"": ""6"",
    ""Tail strength"": ""medium"",
    ""Hunting patience"": ""low"",
    ""Climbing skill"": ""2"",
    ""Diet range"": ""wide"",
    ""Heat detection"": ""excellent"",
    ""Water conservation"": ""8""
}",Komodo_Dragon
Komodo_DragonD1Q4,"An instance of Snake Species Analysis needs to be created, dealing with the evaluation of snake species. The potency of the venom in the snake was just, um, six. The strength of the tail is medium. However, the level of hunting patience is quite low, let's say something like low. The climbing skill of the snake is two, and the range of its diet is wide. The skill of heat detection is excellent, and the level of water conservation is eight. The severity of the event is four.","{
    ""ruleInstanceName"": ""snake species analysis"",
    ""severity"": ""4"",
    ""Venom potency"": ""6"",
    ""Tail strength"": ""medium"",
    ""Hunting patience"": ""low"",
    ""Climbing skill"": ""2"",
    ""Diet range"": ""wide"",
    ""Heat detection"": ""excellent"",
    ""Water conservation"": ""8""
}",Komodo_Dragon
Komodo_DragonD1Q5,"We need to set up a Snake Species Analysis. We're dealing with a creature that's quite dangerous, let's say the severity is four. The potency of the venom is fairly high, um, just about six. Now, the strength of the tail is medium, nothing too extraordinary. This particular snake doesn't have much patience when it comes to hunting, it's pretty low. As for its climbing skills, could be better, let's put it at two. It's got a pretty wide diet range, can eat just about anything. The ability to detect heat is quite remarkable, I'd say it's excellent. And when it comes to conserving water, it's an eight.","{
    ""ruleInstanceName"": ""snake species analysis"",
    ""severity"": ""4"",
    ""Venom potency"": ""6"",
    ""Tail strength"": ""medium"",
    ""Hunting patience"": ""low"",
    ""Climbing skill"": ""2"",
    ""Diet range"": ""wide"",
    ""Heat detection"": ""excellent"",
    ""Water conservation"": ""8""
}",Komodo_Dragon
Komodo_DragonD2Q1,"We need to create an instance of Python Behaviour Study, dealing with the unique characteristics of a python. This python has no venom potency, so, zero there. And its tail strength is strong. When it comes to hunting, the patience level is quite high. The climbing skill is, uh, seven. The diet range of the python is moderate. There is no specific information about its heat detection, but its water conservation level is something like five. And, oh, the severity of the study is two.","{
    ""ruleInstanceName"": ""Python Behaviour Study"",
    ""severity"": 2,
    ""Venom potency"": 0,
    ""Tail strength"": ""Strong"",
    ""Hunting patience"": ""high"",
    ""Climbing skill"": 7,
    ""Diet range"": ""Moderate"",
    ""Heat detection"": """",
    ""Water conservation"": 5
}",
Komodo_DragonD2Q2,"An instance of Python Behaviour Study needs to be created, dealing with the behavior of a python. The severity of this study is, um, two. The venom potency of the python is zero. However, the strength of the python's tail is much stronger, let's say something like strong. The patience of the python while hunting is high, and the skill of the python in climbing is seven. The range of the python's diet is moderate, and the python's ability to detect heat is not defined. The python's ability to conserve water is five.","{
    ""ruleInstanceName"": ""python behaviour study"",
    ""severity"": ""2"",
    ""Venom potency"": ""null"",
    ""Tail strength"": ""strong"",
    ""Hunting patience"": ""high"",
    ""Climbing skill"": ""7"",
    ""Diet range"": ""moderate"",
    ""Heat detection"": ""null"",
    ""Water conservation"": ""5""
}",Komodo_Dragon
Komodo_DragonD2Q3,"An instance of Python Behaviour Study needs to be created, dealing with the kind of snake Python. The venom potency in this species was just, um, zero. However, the tail strength was much more severe, let's say something like strong. The level of hunting patience is high, and the climbing skill is seven. The range of diet is moderate, and the level of water conservation is five. And oh, the severity of the study is two.","{
    ""ruleInstanceName"": ""python behaviour study"",
    ""severity"": ""2"",
    ""Venom potency"": ""null"",
    ""Tail strength"": ""strong"",
    ""Hunting patience"": ""high"",
    ""Climbing skill"": ""7"",
    ""Diet range"": ""moderate"",
    ""Heat detection"": ""null"",
    ""Water conservation"": ""5""
}",Komodo_Dragon
Komodo_DragonD2Q4,"An instance of Python Behaviour Study needs to be created, dealing with the species Python. The venom potency of the Python is virtually non-existent, no danger there. However, its tail strength is quite something, let's say it is strong. The patience of this Python when hunting is high, and its climbing skill is something like seven out of ten. The range of its diet is moderate, and the ability to detect heat is, well, unknown. The water conservation level of this Python is around five. And oh, the severity of this study is two.","{
    ""ruleInstanceName"": ""python behaviour study"",
    ""severity"": ""2"",
    ""Venom potency"": ""null"",
    ""Tail strength"": ""strong"",
    ""Hunting patience"": ""high"",
    ""Climbing skill"": ""7"",
    ""Diet range"": ""moderate"",
    ""Heat detection"": ""null"",
    ""Water conservation"": ""5""
}",Komodo_Dragon
Komodo_DragonD2Q5,"A study titled Python Behaviour Study is about to commence, involving an analysis of python behaviour. The severity of the study is two. The venom potency of the python is nil, while the tail is as strong as it gets. The python shows high patience when hunting. The climbing skill is a solid seven out of ten. The python has a moderate diet range. There isn't much data on the python's heat detection abilities, but its water conservation capacity is a fair five.","{
    ""ruleInstanceName"": ""python behaviour study"",
    ""severity"": ""2"",
    ""Venom potency"": ""null"",
    ""Tail strength"": ""strong"",
    ""Hunting patience"": ""high"",
    ""Climbing skill"": ""7"",
    ""Diet range"": ""moderate"",
    ""Heat detection"": ""null"",
    ""Water conservation"": ""5""
}",Komodo_Dragon
Komodo_DragonD3Q1,"We need an instance of Cobra Traits Examination, dealing with the nature of a Cobra. The level of severity in this instance is three. We find that the venom potency of this creature, hmmm, let's say it's nine. Tail strength, however, is weak. In terms of hunting patience, it's kind of medium. The climbing skill isn't really significant here. The diet range of the Cobra is quite narrow. The heat detection ability, well, that's pretty good. And when it comes to water conservation, it's just about four.","{
    ""ruleInstanceName"": ""cobra traits examination"",
    ""severity"": ""3"",
    ""Venom potency"": ""9"",
    ""Tail strength"": ""weak"",
    ""Hunting patience"": ""medium"",
    ""Climbing skill"": ""null"",
    ""Diet range"": ""narrow"",
    ""Heat detection"": ""good"",
    ""Water conservation"": ""4""
}",Komodo_Dragon
Komodo_DragonD3Q2,"We need to establish a review of the Cobra Traits Examination, focusing on the certain traits of the cobra. The severity of this examination is at level three. The potency of the venom, well, let's just say it's pretty high, around nine. The tail strength though is pretty weak. The hunting patience of the cobra is medium, it's not too patient, nor too restless. The climbing skill is, um, not specified. The diet range of the cobra is pretty narrow. The heat detection of the cobra is pretty good, and the water conservation of the cobra is at level four.","{
    ""ruleInstanceName"": ""cobra traits examination"",
    ""severity"": ""3"",
    ""Venom potency"": ""9"",
    ""Tail strength"": ""weak"",
    ""Hunting patience"": ""medium"",
    ""Climbing skill"": ""null"",
    ""Diet range"": ""narrow"",
    ""Heat detection"": ""good"",
    ""Water conservation"": ""4""
}",Komodo_Dragon
Komodo_DragonD3Q3,"An instance of Cobra Traits Examination needs to be created, dealing with the species cobra. The venom potency of the creature is rather high, let's say something like nine. However, the tail strength is much weaker, let's call it weak. The hunting patience of the creature is medium and it prefers a narrow range diet. The creature's ability to detect heat is good, and the severity of the traits examination is three. The water conservation ability is four.","{
    ""ruleInstanceName"": ""cobra traits examination"",
    ""severity"": ""3"",
    ""Venom potency"": ""9"",
    ""Tail strength"": ""weak"",
    ""Hunting patience"": ""medium"",
    ""Climbing skill"": ""null"",
    ""Diet range"": ""narrow"",
    ""Heat detection"": ""good"",
    ""Water conservation"": ""4""
}",Komodo_Dragon
Komodo_DragonD3Q4,"We need to create an instance for Cobra Traits Examination, and we're dealing with a cobra snake here. The venom potency of this snake is pretty high, around nine. The tail strength, however, is weak. When it comes to hunting, this cobra shows a medium level of patience. As for climbing, we don't have any specific data. The diet range this snake prefers is narrow. Heat detection ability is pretty good, and the water conservation level is around four. The severity of the situation is three.","{
    ""ruleInstanceName"": ""cobra traits examination"",
    ""severity"": ""3"",
    ""Venom potency"": ""9"",
    ""Tail strength"": ""weak"",
    ""Hunting patience"": ""medium"",
    ""Climbing skill"": ""null"",
    ""Diet range"": ""narrow"",
    ""Heat detection"": ""good"",
    ""Water conservation"": ""4""
}",Komodo_Dragon
Komodo_DragonD3Q5,"An instance of Cobra Traits Examination needs to be created, dealing with the attributes of a Cobra. The potency of its venom is, let's say, nine. However, its tail strength is much weaker, let's say it's weak. The patience level when hunting is medium, and its climbing skills, well, we don't quite know yet. The diet range is quite narrow, and its ability to detect heat is, well, good. The score for water conservation is four.","{
    ""ruleInstanceName"": ""cobra traits examination"",
    ""severity"": ""3"",
    ""Venom potency"": ""9"",
    ""Tail strength"": ""weak"",
    ""Hunting patience"": ""medium"",
    ""Climbing skill"": ""null"",
    ""Diet range"": ""narrow"",
    ""Heat detection"": ""good"",
    ""Water conservation"": ""4""
}",Komodo_Dragon
Komodo_DragonD4Q1,"An instance of Rattlesnake Habitat Survey needs to be created, dealing with the venom potency of a whopping seven. The tail strength of the rattlesnake is, well, very strong. Although, the patience while hunting isn't specified. The snake can climb up to a level of three and has a diet range that is wide. The heat detection is average and the water conservation skill is a solid six. The severity of this study is at one.","{
    ""ruleInstanceName"": ""rattlesnake habitat survey"",
    ""severity"": ""1"",
    ""Venom potency"": ""7"",
    ""Tail strength"": ""very strong"",
    ""Hunting patience"": ""null"",
    ""Climbing skill"": ""3"",
    ""Diet range"": ""wide"",
    ""Heat detection"": ""average"",
    ""Water conservation"": ""6""
}",Komodo_Dragon
Komodo_DragonD4Q2,"An instance of Rattlesnake Habitat Survey needs to be created, dealing with the severity level of just, um, one. The venom potency of the rattlesnake can be classified as something like seven. The tail strength of the rattlesnake is very strong, and it has a climbing skill level of three. Even though the hunting patience of the rattlesnake wasn't determined, it was observed that the rattlesnake has a wide diet range, and its heat detection ability is average. Lastly, the water conservation level of the rattlesnake can be measured at about six.","{
    ""ruleInstanceName"": ""rattlesnake habitat survey"",
    ""severity"": ""1"",
    ""Venom potency"": ""7"",
    ""Tail strength"": ""very strong"",
    ""Hunting patience"": ""null"",
    ""Climbing skill"": ""3"",
    ""Diet range"": ""wide"",
    ""Heat detection"": ""average"",
    ""Water conservation"": ""6""
}",Komodo_Dragon
Komodo_DragonD4Q3,"An instance of Rattlesnake Habitat Survey needs to be created, dealing with the type of snake rattlesnake. The venom potency in this snake is just, um, seven. However, the tail strength is much more severe, let's say something like very strong. The climbing skill of the snake is three, and the severity of the event is one. The diet range of the snake is wide, and its heat detection ability is average. The snake's water conservation score is six.","{
    ""ruleInstanceName"": ""Rattlesnake Habitat Survey"",
    ""severity"": 1,
    ""Venom potency"": 7,
    ""Tail strength"": ""Very Strong"",
    ""Hunting patience"": """",
    ""Climbing skill"": 3,
    ""Diet range"": ""Wide"",
    ""Heat detection"": ""Average"",
    ""Water conservation"": 6
}",
Komodo_DragonD4Q4,"An instance of Rattlesnake Habitat Survey needs to be created, dealing with the characteristics of the rattlesnake. The venom potency of the snake was, um, seven. However, the tail strength was much stronger, let's say something like very strong. The rattlesnake's ability to climb is average, let's say something like three. The range of its diet is wide, and the ability to detect heat is average. The severity of the event is one and the snake's water conservation rating is six.","{
    ""ruleInstanceName"": ""rattlesnake habitat survey"",
    ""severity"": ""1"",
    ""Venom potency"": ""7"",
    ""Tail strength"": ""very strong"",
    ""Hunting patience"": ""null"",
    ""Climbing skill"": ""3"",
    ""Diet range"": ""wide"",
    ""Heat detection"": ""average"",
    ""Water conservation"": ""6""
}",Komodo_Dragon
Komodo_DragonD4Q5,"We need to generate an instance of Rattlesnake Habitat Survey. We're dealing with a rattlesnake, and the severity of the situation is one. The venom potency is, well, seven, and the tail strength is very strong, no kidding. Climbing skill is about a three, not too shabby. Diet range is wide, so it's not a picky eater, and the heat detection is average. Water conservation ability is quite good, standing at a six. We're not sure about the hunting patience though, it's not specified.","{
    ""ruleInstanceName"": ""rattlesnake habitat survey"",
    ""severity"": ""1"",
    ""Venom potency"": ""7"",
    ""Tail strength"": ""very strong"",
    ""Hunting patience"": ""null"",
    ""Climbing skill"": ""3"",
    ""Diet range"": ""wide"",
    ""Heat detection"": ""average"",
    ""Water conservation"": ""6""
}",Komodo_Dragon
Komodo_DragonD5Q1,"An instance of Viper Characteristics Inspection needs to be created, dealing with the ruleInstanceName Viper Characteristics Inspection. The severity of the inspection was, well, five. However, the venom potency was much higher, let's say something like eight. The hunting patience is low, and the climbing skill is four. The diet range of the viper is narrow, and the heat detection is poor. The water conservation is seven.","{
    ""ruleInstanceName"": ""viper characteristics inspection"",
    ""severity"": ""5"",
    ""Venom potency"": ""8"",
    ""Tail strength"": ""null"",
    ""Hunting patience"": ""low"",
    ""Climbing skill"": ""4"",
    ""Diet range"": ""narrow"",
    ""Heat detection"": ""poor"",
    ""Water conservation"": ""7""
}",Komodo_Dragon
Komodo_DragonD5Q2,"We need to set up a Viper Characteristics Inspection instance, focusing on the species known as viper. The venom potency of this creature is, you know, eight. However, its tail strength is not really something we can measure. The viper's hunting patience is quite low and its climbing skill is four. The diet range of the viper is narrow, and its heat detection is poor. The water conservation level of the viper is seven in terms of severity.","{
    ""ruleInstanceName"": ""viper characteristics inspection"",
    ""severity"": ""5"",
    ""Venom potency"": ""8"",
    ""Tail strength"": ""null"",
    ""Hunting patience"": ""low"",
    ""Climbing skill"": ""4"",
    ""Diet range"": ""narrow"",
    ""Heat detection"": ""poor"",
    ""Water conservation"": ""7""
}",Komodo_Dragon
Komodo_DragonD5Q3,"An instance of Viper Characteristics Inspection needs to be created, dealing with the characteristics of a viper. The venom potency of the viper is, well, eight. However, the water conservation feature is slightly lower, we can say something like seven. The hunting patience of the viper is low, and the diet range is quite narrow. The severity of the viper's characteristics in this case is five.","{
    ""ruleInstanceName"": ""viper characteristics inspection"",
    ""severity"": ""5"",
    ""Venom potency"": ""8"",
    ""Tail strength"": ""null"",
    ""Hunting patience"": ""low"",
    ""Climbing skill"": ""4"",
    ""Diet range"": ""narrow"",
    ""Heat detection"": ""poor"",
    ""Water conservation"": ""7""
}",Komodo_Dragon
Komodo_DragonD5Q4,"We need to create a new instance for Viper Characteristics Inspection, looking into specific features of vipers. The venom potency is quite high, round about eight. The tail strength, well, that's an interesting one, it's not quite clear. The hunting patience is relatively low though. The climbing skill of this particular specimen is about four, not too shabby. The diet range is pretty narrow, indicating it's a picky eater. The heat detection is rather poor, unfortunately. Despite that, the water conservation is notably good, probably about seven. Oh and the severity of this analysis is five.","{
    ""ruleInstanceName"": ""viper characteristics inspection"",
    ""severity"": ""5"",
    ""Venom potency"": ""8"",
    ""Tail strength"": ""null"",
    ""Hunting patience"": ""low"",
    ""Climbing skill"": ""4"",
    ""Diet range"": ""narrow"",
    ""Heat detection"": ""poor"",
    ""Water conservation"": ""7""
}",Komodo_Dragon
Komodo_DragonD5Q5,"An instance of Viper Characteristics Inspection needs to be created, dealing with the ruleInstanceName Viper Characteristics Inspection. The severity of the inspection is, well, five. However, the Venom potency was much more, let's say something like eight. The Hunting patience of the Viper is low, and the Climbing skill is four. The Diet range of the viper is Narrow, and the Heat detection is Poor. The Water conservation of the viper is seven.","{
    ""ruleInstanceName"": ""Viper Characteristics Inspection"",
    ""severity"": 5,
    ""Venom potency"": 8,
    ""Tail strength"": """",
    ""Hunting patience"": ""low"",
    ""Climbing skill"": 4,
    ""Diet range"": ""Narrow"",
    ""Heat detection"": ""Poor"",
    ""Water conservation"": 7
}",
BeetleD1Q1,"An instance of Amber Insect Analysis needs to be created, dealing with the type of insect that has an exoskeleton hardness of eight and a camouflage ability that's high. The wing design of this insect is, um, aerodynamic and it has a diet that's omnivorous. However, the flight speed was much more severe, let's say something like fifteen. The burrow creation ability of the insect is advanced, and the severity of the event is four.","{
    ""ruleInstanceName"": ""amber insect analysis"",
    ""severity"": ""4"",
    ""Exoskeleton hardness"": ""8"",
    ""Wing design"": ""aerodynamic"",
    ""Diet diversity"": ""omnivorous"",
    ""Camouflage ability"": ""high"",
    ""Flight speed"": ""15"",
    ""Burrow creation"": ""advanced"",
    ""Antenna sensitivity"": ""7"",
    ""Chemical defense"": ""null""
}",Beetle
BeetleD1Q2,"We need to make an instance of Amber Insect Analysis that deals with the analysis of insects trapped in amber. The severity of this analysis is, um, four. The hardness of the exoskeleton we're looking at is, let's say, eight. The wing design is aerodynamic and the diet diversity of the insect is omnivorous. The ability of the insect to camouflage is high and the speed at which it could fly is about fifteen. Its burrow creation ability is advanced and the sensitivity of its antenna is seven. However, we don't have any information about its chemical defense.","{
    ""ruleInstanceName"": ""amber insect analysis"",
    ""severity"": ""4"",
    ""Exoskeleton hardness"": ""8"",
    ""Wing design"": ""aerodynamic"",
    ""Diet diversity"": ""omnivorous"",
    ""Camouflage ability"": ""high"",
    ""Flight speed"": ""15"",
    ""Burrow creation"": ""advanced"",
    ""Antenna sensitivity"": ""7"",
    ""Chemical defense"": ""null""
}",Beetle
BeetleD1Q3,"An instance of Amber Insect Analysis needs to be created which deals with the analysis of insects preserved in amber. The severity of the findings of the analysis was, let's say, four. The hardness of the exoskeleton was something like eight. The wing design of the insect was, well, aerodynamic. The diet diversity of the insect showed it to be omnivorous. The insect had a high ability of camouflage. The flight speed of this insect was about fifteen. It had an advanced ability of burrow creation. The antenna sensitivity of this insect was about seven. However, the insect didn't seem to have any chemical defense.","{
    ""ruleInstanceName"": ""amber insect analysis"",
    ""severity"": ""4"",
    ""Exoskeleton hardness"": ""8"",
    ""Wing design"": ""aerodynamic"",
    ""Diet diversity"": ""omnivorous"",
    ""Camouflage ability"": ""high"",
    ""Flight speed"": ""15"",
    ""Burrow creation"": ""advanced"",
    ""Antenna sensitivity"": ""7"",
    ""Chemical defense"": ""null""
}",Beetle
BeetleD1Q4,"An instance of Amber Insect Analysis needs to be created, dealing with the study of insects trapped in amber. The hardness of the exoskeleton was, well, eight. However, the flight speed was much faster, let's say something like fifteen. The wing design of the insect is aerodynamic, and the severity of the insect's camouflage ability is four. The diversity in diet is omnivorous. The ability of burrow creation is advanced, with the antenna sensitivity being seven. And the chemical defense? Well, that's just not available.","{
    ""ruleInstanceName"": ""amber insect analysis"",
    ""severity"": ""4"",
    ""Exoskeleton hardness"": ""8"",
    ""Wing design"": ""aerodynamic"",
    ""Diet diversity"": ""omnivorous"",
    ""Camouflage ability"": ""high"",
    ""Flight speed"": ""15"",
    ""Burrow creation"": ""advanced"",
    ""Antenna sensitivity"": ""7"",
    ""Chemical defense"": ""null""
}",Beetle
BeetleD1Q5,"We need to set up an instance of Amber Insect Analysis, focusing on the study of exoskeleton hardness and other characteristics. The hardness of the exoskeleton, let's say, is eight. The design of the wings is aerodynamic and the diet diversity is omnivorous. The ability to camouflage is pretty high. The speed of flight is around fifteen, and the creature has an advanced ability to create burrows. The sensitivity of the antenna, hmm, is seven. However, the creature doesn't seem to have any chemical defense. The severity of the analysis is four.","{
    ""ruleInstanceName"": ""amber insect analysis"",
    ""severity"": ""4"",
    ""Exoskeleton hardness"": ""8"",
    ""Wing design"": ""aerodynamic"",
    ""Diet diversity"": ""omnivorous"",
    ""Camouflage ability"": ""high"",
    ""Flight speed"": ""15"",
    ""Burrow creation"": ""advanced"",
    ""Antenna sensitivity"": ""7"",
    ""Chemical defense"": ""null""
}",Beetle
BeetleD2Q1,"We need to construct an instance of Predator Insect Identification, focusing on a carnivorous insect type. The exoskeleton hardness of this critter is pretty solid, around nine. It sports broad wings and has a nifty flight speed of about twenty. This insect isn't really into burrow creation, doesn't do that at all. The antenna sensitivity is decent though, a solid six. It also has an interesting chemical defense mechanism - acidic. The severity of this insect is definitely up there, around seven.","{
    ""ruleInstanceName"": ""predator insect identification"",
    ""severity"": ""7"",
    ""Exoskeleton hardness"": ""9"",
    ""Wing design"": ""broad"",
    ""Diet diversity"": ""carnivorous"",
    ""Camouflage ability"": ""null"",
    ""Flight speed"": ""20"",
    ""Burrow creation"": ""null"",
    ""Antenna sensitivity"": ""6"",
    ""Chemical defense"": ""acidic""
}",Beetle
BeetleD2Q2,"An instance of Predator Insect Identification needs to be created, dealing with the insect having a broad wing design. The exoskeleton hardness of the insect is quite high, um, nine. However, the flight speed is even higher, let's say around twenty. The diet diversity of the insect is carnivorous, and the severity of its predatory nature is seven. The insect lacks any burrow creation ability and has an antenna sensitivity of six. Interestingly, its chemical defense is acidic.","{
    ""ruleInstanceName"": ""predator insect identification"",
    ""severity"": ""7"",
    ""Exoskeleton hardness"": ""9"",
    ""Wing design"": ""broad"",
    ""Diet diversity"": ""carnivorous"",
    ""Camouflage ability"": ""null"",
    ""Flight speed"": ""20"",
    ""Burrow creation"": ""null"",
    ""Antenna sensitivity"": ""6"",
    ""Chemical defense"": ""acidic""
}",Beetle
