id,free_text,expected_response,rule_types_names
HuskyD2Q2,"A scenario of Desert Survival needs to be outlined, focusing on the survival aspects in a desert environment. The severity level for this is four. Although the cold resistance parameter is not provided, the pulling strength is seven. The fur pattern of the survival entity, let's say, is spotted. The barking volume is quite low, just two. And the pack behavior? It's a lone wolf.","{'ruleInstanceName': 'Desert Survival', 'severity': 4, 'Cold resistance': '', 'Pulling strength': 7, 'Fur patterns': 'Spotted', 'Barking volume': 2, 'Pack behavior': 'Lone wolf'}",Husky
HuskyD2Q3,"A Desert Survival instance needs to be created, dealing with the harsh conditions of the desert environment. The severity of the conditions is four. The ability to resist cold doesn't apply here. However, the pulling strength required to survive is high, let's say something like seven. The animal in question has a spotted fur pattern and its barking volume is on a scale of two, indicating it's not very loud. In terms of pack behavior, the animal behaves like a lone wolf.","{'ruleInstanceName': 'Desert Survival', 'severity': 4, 'Cold resistance': '', 'Pulling strength': 7, 'Fur patterns': 'Spotted', 'Barking volume': 2, 'Pack behavior': 'Lone wolf'}",Husky
HuskyD2Q4,"A scenario named Desert Survival needs to be created, dealing with the survival type desert. The severity of the scenario is four. The pulling strength required for the scenario is seven. The fur pattern of the animal in the scenario is spotted. The barking volume of the animal in the scenario is two. And the pack behavior of the animal is Lone wolf. The cold resistance of the animal is not specified.","{'ruleInstanceName': 'Desert Survival', 'severity': 4, 'Cold resistance': '', 'Pulling strength': 7, 'Fur patterns': 'Spotted', 'Barking volume': 2, 'Pack behavior': 'Lone wolf'}",Husky
HuskyD2Q5,"An instance of Survival - Desert Survival needs to be created, dealing with the severity level of four. The cold resistance of the subject is not specified, but the pulling strength is quite impressive, let's say something like seven. The fur pattern of the subject is spotted, and the barking volume is relatively low, around two. The pack behavior of the subject is more of a lone wolf.","{'ruleInstanceName': 'Desert Survival', 'severity': 4, 'Cold resistance': '', 'Pulling strength': 7, 'Fur patterns': 'Spotted', 'Barking volume': 2, 'Pack behavior': 'Lone wolf'}",Husky
HuskyD3Q1,"An instance of Rescue Operation - Mountain Rescue needs to be formulated, dealing with a severity level of six. The breed's cold resistance is just, um, five. However, the pulling strength is considerably higher, let's say about eight. The fur pattern of the breed in consideration is Brindle, and the pack behavior is that of a Leader.","{'ruleInstanceName': 'Mountain Rescue', 'severity': 6, 'Cold resistance': 5, 'Pulling strength': 8, 'Fur patterns': 'Brindle', 'Barking volume': '', 'Pack behavior': 'Leader'}",Husky
HuskyD3Q2,"We need to create an instance of a Mountain Rescue scenario, dealing with a severity of six. The canine involved has a cold resistance of five and a pulling strength of eight. The dog's fur pattern is Brindle, but its barking volume is unknown. However, its pack behavior indicates it's a Leader.","{'ruleInstanceName': 'Mountain Rescue', 'severity': 6, 'Cold resistance': 5, 'Pulling strength': 8, 'Fur patterns': 'Brindle', 'Barking volume': '', 'Pack behavior': 'Leader'}",Husky
HuskyD3Q3,"A scenario named Mountain Rescue needs to be set up, dealing specifically with a rescue operation in a mountainous environment. The severity of the situation is six. The rescuing canine involved possesses a cold resistance of five and a pulling strength of eight. Its fur pattern is brindle, which might not be clearly visible against the rocky terrain. The barking volume, however, isn't specified. The canine's behavior in a pack is that of a leader.","{'ruleInstanceName': 'Mountain Rescue', 'severity': 6, 'Cold resistance': 5, 'Pulling strength': 8, 'Fur patterns': 'Brindle', 'Barking volume': '', 'Pack behavior': 'Leader'}",Husky
HuskyD3Q4,"A case of Mountain Rescue needs to be created, dealing with a severity of six. The cold resistance is five, while pulling strength is eight. The fur pattern is brindle. There is no information available about the volume of barking. The pack behavior is that of a leader.","{'ruleInstanceName': 'Mountain Rescue', 'severity': 6, 'Cold resistance': 5, 'Pulling strength': 8, 'Fur patterns': 'Brindle', 'Barking volume': '', 'Pack behavior': 'Leader'}",Husky
HuskyD3Q5,"A situation of Mountain Rescue needs to be created, dealing with a canine of brindle fur patterns. The dog's cold resistance is around, um, five. However, her pulling strength is much more impressive, let's say something like eight. The dog doesn't have a barking volume, and her pack behavior is that of a leader. The severity of the situation is six.","{'ruleInstanceName': 'Mountain Rescue', 'severity': 6, 'Cold resistance': 5, 'Pulling strength': 8, 'Fur patterns': 'Brindle', 'Barking volume': '', 'Pack behavior': 'Leader'}",Husky
HuskyD4Q1,"We need to set up a new instance of Urban Patrol with a severity ranking of three. The cold resistance of the patrol is only a two, but they have a high pulling strength of four. Their fur patterns are bi-color and the volume of their barking is quite high, rated at five. As for pack behavior, no specific behavior has been assigned yet.","{'ruleInstanceName': 'Urban Patrol', 'severity': 3, 'Cold resistance': 2, 'Pulling strength': 4, 'Fur patterns': 'Bi-color', 'Barking volume': 5, 'Pack behavior': ''}",Husky
HuskyD4Q2,"A scenario named Urban Patrol is to be designed, based on a severity of level three. The cold resistance of the subject in this scenario is, say, two while the pulling strength is of four. The subject showcases a fur pattern that is bi-colored. The barking volume in this scenario is pretty high, reaching up to five. However, the pack behavior of the subject in this scenario is not defined.","{'ruleInstanceName': 'Urban Patrol', 'severity': 3, 'Cold resistance': 2, 'Pulling strength': 4, 'Fur patterns': 'Bi-color', 'Barking volume': 5, 'Pack behavior': ''}",Husky
HuskyD4Q3,"The instance of Urban Patrol needs to be established, dealing with the severity level of three. The Cold resistance of the patrol is, um, two, but the Pulling strength is higher, let's say something like four. The Fur patterns of the patrol are Bi-color and the Barking volume is high, similar to five. However, for the Pack behavior, there is no specific role assigned.","{'ruleInstanceName': 'Urban Patrol', 'severity': 3, 'Cold resistance': 2, 'Pulling strength': 4, 'Fur patterns': 'Bi-color', 'Barking volume': 5, 'Pack behavior': ''}",Husky
HuskyD4Q4,"An instance of ""Urban Patrol"" is required, which is related to the severity level of three. The cold resistance of the subject is two, with a pulling strength of four. The fur pattern is bi-color. The barking volume is quite loud, let's say something like five. The pack behavior of the subject is not defined yet.","{'ruleInstanceName': 'Urban Patrol', 'severity': 3, 'Cold resistance': 2, 'Pulling strength': 4, 'Fur patterns': 'Bi-color', 'Barking volume': 5, 'Pack behavior': ''}",Husky
HuskyD4Q5,"An instance of Urban Patrol needs to be established, tackling the severity level of three. The cold resistance of the patrolling unit is just, um, two. However, the pulling strength is much stronger, let's say something like four. The fur pattern of the patrol unit is bi-color, and the barking volume is five. The pack behavior of the unit is not defined.","{'ruleInstanceName': 'Urban Patrol', 'severity': 3, 'Cold resistance': 2, 'Pulling strength': 4, 'Fur patterns': 'Bi-color', 'Barking volume': 5, 'Pack behavior': ''}",Husky
HuskyD5Q1,"An instance of Forest Protection - Forest Ranger needs to be created, dealing with the severity level of four. The cold resistance of the subject is around seven, but there isn't any information about the pulling strength. The fur pattern of the subject is merle, and the barking volume is four. The subject exhibits follower behavior in the pack.","{'ruleInstanceName': 'Forest Ranger', 'severity': 4, 'Cold resistance': 7, 'Pulling strength': '', 'Fur patterns': 'Merle', 'Barking volume': 4, 'Pack behavior': 'Follower'}",Husky
HuskyD5Q2,"An instance of Forest Ranger needs to be created, dealing with the severity level of four. The cold resistance of the subject is slightly high, let's say something like seven. However, the pulling strength is not applicable here. The fur pattern of the subject is quite unique, it is Merle. The barking volume is moderate, around four. And the pack behavior of the subject is quite submissive, it is a Follower.","{'ruleInstanceName': 'Forest Ranger', 'severity': 4, 'Cold resistance': 7, 'Pulling strength': '', 'Fur patterns': 'Merle', 'Barking volume': 4, 'Pack behavior': 'Follower'}",Husky
HuskyD5Q3,"A Forest Ranger instance needs to be established, dealing with a severity level of four. The resistance to cold is quite impressive, being a seven on the scale. We don't have any figures for pulling strength, but the fur pattern is a lovely Merle. The barking volume is a moderate four, with a pack behavior that clearly indicates a follower.","{'ruleInstanceName': 'Forest Ranger', 'severity': 4, 'Cold resistance': 7, 'Pulling strength': '', 'Fur patterns': 'Merle', 'Barking volume': 4, 'Pack behavior': 'Follower'}",Husky
HuskyD5Q4,"A case of Wild Life Observation - Forest Ranger needs to be documented. This involves a ranger's observation in the forest. The ranger encountered a canine with merle fur pattern. The noise level of the dog's bark was approximately four. The dog's resistance to cold was rated seven. However, there was no record of its pulling strength. The canine's behavior in a pack is that of a follower. The seriousness of the observation is estimated to be four.","{'ruleInstanceName': 'Forest Ranger', 'severity': 4, 'Cold resistance': 7, 'Pulling strength': '', 'Fur patterns': 'Merle', 'Barking volume': 4, 'Pack behavior': 'Follower'}",Husky
HuskyD5Q5,"An instance of Forest Ranger needs to be created, dealing with the severity level of four. The resistance to cold weather is, um, seven. However, the pulling strength wasn't mentioned. The fur pattern of the creature is Merle, and the barking volume is four. The creature follows a pack behavior of a Follower.","{'ruleInstanceName': 'Forest Ranger', 'severity': 4, 'Cold resistance': 7, 'Pulling strength': '', 'Fur patterns': 'Merle', 'Barking volume': 4, 'Pack behavior': 'Follower'}",Husky
CanoeD1Q1,"An instance of Extreme Sports Situation needs to be created, dealing with the gloves function grip. The severity of the situation is five. The modular system is Modular Extreme 5.0. The stability system function used is counteracting. The number of sailing systems used is three. However, no specific sail was used in this case.","{'ruleInstanceName': 'Extreme Sports Situation', 'severity': 5, 'Gloves function': 'grip', 'Modular system': 'Modular Extreme 5.0', 'Stability system function': 'counteracting', 'Sailing system': 3, 'Sail': ''}",Canoe
CanoeD1Q2,"A situation named Extreme Sports Situation needs to be initiated, dealing with the rule instance name Extreme Sports Situation. The severity of the situation is high, just about five. The gloves used in this situation provide a grip function. The system used for modularity is the Modular Extreme 5.0. The function of the stability system is counteracting. The sailing system is set at level three. However, the sail used in this situation is unspecified.","{'ruleInstanceName': 'Extreme Sports Situation', 'severity': 5, 'Gloves function': 'grip', 'Modular system': 'Modular Extreme 5.0', 'Stability system function': 'counteracting', 'Sailing system': 3, 'Sail': ''}",Canoe
CanoeD1Q3,"An instance labeled Extreme Sports Situation needs to be produced, dealing with extreme sports. The gloves function for this situation is grip. However, the modular system is a bit more complex, let's say it's something like Modular Extreme 5.0. The function of the stability system is counteracting, and the sailing system is set at three. Even though all these details are crucial, the severity of the situation is five.","{'ruleInstanceName': 'Extreme Sports Situation', 'severity': 5, 'Gloves function': 'grip', 'Modular system': 'Modular Extreme 5.0', 'Stability system function': 'counteracting', 'Sailing system': 3, 'Sail': ''}",Canoe
CanoeD1Q4,"We need to set up an instance of Extreme Sports Situation, specifically dealing with the aspect of extreme sports. The severity level of this situation is, um, five. The gloves used in the situation provide grip. The modular system being used here is the Modular Extreme 5.0. The Stability system is functioning to counteract. The sailing system used is number three. The type of sail used in this situation is not specified.","{'ruleInstanceName': 'Extreme Sports Situation', 'severity': 5, 'Gloves function': 'grip', 'Modular system': 'Modular Extreme 5.0', 'Stability system function': 'counteracting', 'Sailing system': 3, 'Sail': ''}",Canoe
CanoeD1Q5,"An instance of Extreme Sports Situation needs to be created, dealing with the gloves function of grip. The severity of the situation is just, um, five. However, the stability system function is much more advanced, let's say something like counteracting. The modular system in use is the Modular Extreme 5.0, and the sailing system is three.","{'ruleInstanceName': 'Extreme Sports Situation', 'severity': 5, 'Gloves function': 'grip', 'Modular system': 'Modular Extreme 5.0', 'Stability system function': 'counteracting', 'Sailing system': 3, 'Sail': ''}",Canoe
CanoeD2Q1,"A specification of Nautical Navigation needs to be laid out, dealing with the functionality of gloves for warmth. The sailing system in use is one. However, the stability system function is much more critical, let's say something like stabilizing. The type of sail being used is Main, and the severity of the event is two.","{'ruleInstanceName': 'Nautical Navigation', 'severity': 2, 'Gloves function': 'warmth', 'Modular system': '', 'Stability system function': 'stabilizing', 'Sailing system': 1, 'Sail': 'Main'}",Canoe
CanoeD2Q2,"A scenario of Nautical Navigation needs to be configured, dealing with a severity of two. The gloves in this scenario serve for warmth. However, there is no specific function for the modular system. The stability system function is stabilizing, and the sailing system is set at one. The type of sail used in this scenario is the Main.","{'ruleInstanceName': 'Nautical Navigation', 'severity': 2, 'Gloves function': 'warmth', 'Modular system': '', 'Stability system function': 'stabilizing', 'Sailing system': 1, 'Sail': 'Main'}",Canoe
CanoeD2Q3,"A rule instance of Nautical Navigation should be established relating to the function of gloves primarily for warmth. The stability system function is more on stabilizing rather than counteracting or balancing. The sail type is Main, let's say the sailing system is one. The severity of the situation is two. The modular system isn't specified.","{'ruleInstanceName': 'Nautical Navigation', 'severity': 2, 'Gloves function': 'warmth', 'Modular system': '', 'Stability system function': 'stabilizing', 'Sailing system': 1, 'Sail': 'Main'}",Canoe
CanoeD2Q4,"There needs to be a rule instance named Nautical Navigation, dealing with a severity level of two. The gloves function in this instance is meant for warmth. Although the modular system is unspecified, the stability system function is stabilizing. The sailing system is one, and the main sail is in use.","{'ruleInstanceName': 'Nautical Navigation', 'severity': 2, 'Gloves function': 'warmth', 'Modular system': '', 'Stability system function': 'stabilizing', 'Sailing system': 1, 'Sail': 'Main'}",Canoe
CanoeD2Q5,"An instance of Nautical Navigation needs to be created, dealing with the gloves function for warmth. The severity of the navigation is two. The Stability system function is stabilizing, and the sailing system is one. The type of sail used is Main.","{'ruleInstanceName': 'Nautical Navigation', 'severity': 2, 'Gloves function': 'warmth', 'Modular system': '', 'Stability system function': 'stabilizing', 'Sailing system': 1, 'Sail': 'Main'}",Canoe
CanoeD3Q1,"We need to create a new instance of High Altitude Climbing. This is a serious undertaking, with a severity level of four. The gloves used for this adventure are specifically designed for protection. The climbers also brought with them the Alpine Set 3, a modular system, to assist in their ascent. To keep themselves steady, they are using a stability system that balances them. Although a sailing system was included in their gear, it wasn't used on this climb. Lastly, for any sailing parts of their journey, they chose to use a Jib sail.","{'ruleInstanceName': 'High Altitude Climbing', 'severity': 4, 'Gloves function': 'protection', 'Modular system': 'Alpine Set 3', 'Stability system function': 'balancing', 'Sailing system': '', 'Sail': 'Jib'}",Canoe
CanoeD3Q2,"A High Altitude Climbing instance needs to be created, dealing with the gloves function of protection. There are no specifics on the sailing system, however, the sail employed is the Jib one. The severity of the event is four, and the system used for stability is one of balancing. The modular system used in this instance is the Alpine Set 3.","{'ruleInstanceName': 'High Altitude Climbing', 'severity': 4, 'Gloves function': 'protection', 'Modular system': 'Alpine Set 3', 'Stability system function': 'balancing', 'Sailing system': '', 'Sail': 'Jib'}",Canoe
CanoeD3Q3,"A scenario of High Altitude Climbing needs to be outlined, dealing with the type of gloves needed for protection. The level of severity in this scenario is, well, four. The modular system in place is the Alpine Set 3. The function of the stability system is balancing. There is no specific sailing system in place, but the sail in use is the Jib.","{'ruleInstanceName': 'High Altitude Climbing', 'severity': 4, 'Gloves function': 'protection', 'Modular system': 'Alpine Set 3', 'Stability system function': 'balancing', 'Sailing system': '', 'Sail': 'Jib'}",Canoe
CanoeD3Q4,"We need to create an instance for High Altitude Climbing. This task requires gloves that are specifically designed for protection. The modular system we are using is Alpine Set 3, which should help us maintain balance thanks to its stability system. The severity of this task is four. Although there's no specific sailing system in place, we will be using a Jib sail.","{'ruleInstanceName': 'High Altitude Climbing', 'severity': 4, 'Gloves function': 'protection', 'Modular system': 'Alpine Set 3', 'Stability system function': 'balancing', 'Sailing system': '', 'Sail': 'Jib'}",Canoe
CanoeD3Q5,"An instance of High Altitude Climbing needs to be set up, dealing with the gloves function protection. The severity of the climb is, well, let's say four. The modular system to be used is Alpine Set 3, which will have a stability system function of balancing. There's no specific sailing system, but the sail type is going to be a Jib.","{'ruleInstanceName': 'High Altitude Climbing', 'severity': 4, 'Gloves function': 'protection', 'Modular system': 'Alpine Set 3', 'Stability system function': 'balancing', 'Sailing system': '', 'Sail': 'Jib'}",Canoe
CanoeD4Q1,"A case of Deep Sea Diving needs to be initiated, addressing the rule instance name Deep Sea Diving. The severity of the event is only one. The gloves don't have a specific function. However, the module used is the Aquatic Module 7. The function of the stability system is stabilizing. The Sailing system parameter is two and the type of sail used is Spinnaker.","{'ruleInstanceName': 'Deep Sea Diving', 'severity': 1, 'Gloves function': '', 'Modular system': 'Aquatic Module 7', 'Stability system function': 'stabilizing', 'Sailing system': 2, 'Sail': 'Spinnaker'}",Canoe
CanoeD4Q2,"A scenario named Deep Sea Diving needs to be prepared, dealing with the severity level of one. There is no specific function for the gloves in this scenario. However, an Aquatic Module 7 is being used as a modular system. The function of the stability system is stabilizing. The sailing system is set to mode two, and the sail being used is a Spinnaker.","{'ruleInstanceName': 'Deep Sea Diving', 'severity': 1, 'Gloves function': '', 'Modular system': 'Aquatic Module 7', 'Stability system function': 'stabilizing', 'Sailing system': 2, 'Sail': 'Spinnaker'}",Canoe
CanoeD4Q3,"A situation of Deep Sea Diving needs to be set up, concerning the type of dive deep sea. The severity of this event is one. No specific gloves functionality is required for this operation. However, the module system is more sophisticated, let's say it's something like Aquatic Module 7. The function of the stability system is stabilizing. The sailing system is set to two and the sail used is Spinnaker.","{'ruleInstanceName': 'Deep Sea Diving', 'severity': 1, 'Gloves function': '', 'Modular system': 'Aquatic Module 7', 'Stability system function': 'stabilizing', 'Sailing system': 2, 'Sail': 'Spinnaker'}",Canoe
CanoeD4Q4,"An instance of Deep Sea Diving needs to be created, dealing with the gloved function of, um, no specific function. The modular system in use is the Aquatic Module seven. However, the stability system function is much more specific, let's say something like stabilizing. The severity of the event is one, and the sailing system's function is two. The sail in use is the Spinnaker.","{'ruleInstanceName': 'Deep Sea Diving', 'severity': 1, 'Gloves function': '', 'Modular system': 'Aquatic Module 7', 'Stability system function': 'stabilizing', 'Sailing system': 2, 'Sail': 'Spinnaker'}",Canoe
CanoeD4Q5,"An instance of underwater activity - Deep Sea Diving needs to be set up, which encompasses the concept of diving deep into the sea. The severity level of this activity is just a mere one. The specific gloves used in this activity do not serve any particular function, however, the modular system is the Aquatic Module seven. The stability system for this module plays a vital role in stabilizing the diver and the sailing system has a level of two. The type of sail used in this sailing system is the Spinnaker.","{'ruleInstanceName': 'Deep Sea Diving', 'severity': 1, 'Gloves function': '', 'Modular system': 'Aquatic Module 7', 'Stability system function': 'stabilizing', 'Sailing system': 2, 'Sail': 'Spinnaker'}",Canoe
CanoeD5Q1,"An instance of Aerial Acrobatics needs to be created, dealing with the function of gloves for grip. The system of sailing is four. However, the module used is the Sky High Kit. The type of sail used is Main, and the severity of the event is three.","{'ruleInstanceName': 'Aerial Acrobatics', 'severity': 3, 'Gloves function': 'grip', 'Modular system': 'Sky High Kit', 'Stability system function': '', 'Sailing system': 4, 'Sail': 'Main'}",Canoe
CanoeD5Q2,"A rule instance called Aerial Acrobatics needs to be established, dealing with the severity level of three. The gloves selected for this operation have a specific function, that is, grip. There's also a modular system involved known as the Sky High Kit. Although there's no specified function for the stability system, the sailing system, on the other hand, stands at four. The sail chosen for this operation is the Main.","{'ruleInstanceName': 'Aerial Acrobatics', 'severity': 3, 'Gloves function': 'grip', 'Modular system': 'Sky High Kit', 'Stability system function': '', 'Sailing system': 4, 'Sail': 'Main'}",Canoe
CanoeD5Q3,"A case of Aerial Acrobatics needs to be initialized, dealing with the rule instance name Aerial Acrobatics. The severity of the event is three. The function of gloves used in the event was for grip. The modular system used for the event is Sky High Kit. The function of the stability system was not specified. The sailing system used in the event was set at four. Lastly, the type of sail used for the event was Main.","{'ruleInstanceName': 'Aerial Acrobatics', 'severity': 3, 'Gloves function': 'grip', 'Modular system': 'Sky High Kit', 'Stability system function': '', 'Sailing system': 4, 'Sail': 'Main'}",Canoe
CanoeD5Q4,"A case of Aerial Acrobatics needs to be initiated, dealing with the rule instance Aerial Acrobatics. The severity level is three. The gloves in use have a grip function. The modular system in use is the Sky High Kit. However, the stability system function is not defined. The sailing system number is four. Finally, the sail in use is the Main.","{'ruleInstanceName': 'Aerial Acrobatics', 'severity': 3, 'Gloves function': 'grip', 'Modular system': 'Sky High Kit', 'Stability system function': '', 'Sailing system': 4, 'Sail': 'Main'}",Canoe
CanoeD5Q5,"An instance of Aerial Acrobatics needs to be created, dealing with a rule instance name Aerial Acrobatics. The severity of the event is three. The purpose of the gloves is for grip. However, the modular system in use is the Sky High Kit. The sailing system is in level four and the main sail is being used in the sailing system.","{'ruleInstanceName': 'Aerial Acrobatics', 'severity': 3, 'Gloves function': 'grip', 'Modular system': 'Sky High Kit', 'Stability system function': '', 'Sailing system': 4, 'Sail': 'Main'}",Canoe
GrasshopperD1Q1,"A scenario of Skydiving Safety Check has been brought to attention, concerning an omnivore with the ability of flight to evade predators. This creature has no particular chirping frequency, so let's say zero. On the other hand, it's jumping distance is impressively high, reaching fifteen thousand. The span of its wings is not specified. The seriousness of this situation is four.","{'ruleInstanceName': 'Skydiving Safety Check', 'severity': 4, 'Jumping distance': 15000, 'Wing span': '', 'Chirping frequency': 0, 'Diet type': 'Omnivore', 'Predator evasion': 'Fly'}",Grasshopper
GrasshopperD1Q2,"A new rule instance named Skydiving Safety Check needs to be established dealing with a case of a bird with a jumping distance of um fifteen thousand. However, the bird doesn't have a definite wing span and has a chirping frequency of zero. The bird is an omnivore and prefers to fly when it comes to evading predators. The severity of this case is four.","{'ruleInstanceName': 'Skydiving Safety Check', 'severity': 4, 'Jumping distance': 15000, 'Wing span': '', 'Chirping frequency': 0, 'Diet type': 'Omnivore', 'Predator evasion': 'Fly'}",Grasshopper
GrasshopperD1Q3,"An instance of Skydiving Safety Check needs to be established, dealing with a jumping distance of, hmm, fifteen thousand. The chirping frequency is rather low, perhaps zero, and the severity of the event is four. The wing span is not applicable in this case. The diet type of the subject is omnivore, and when it comes to predator evasion, the method is to fly.","{'ruleInstanceName': 'Skydiving Safety Check', 'severity': 4, 'Jumping distance': 15000, 'Wing span': '', 'Chirping frequency': 0, 'Diet type': 'Omnivore', 'Predator evasion': 'Fly'}",Grasshopper
GrasshopperD1Q4,"An instance of Skydiving Safety Check needs to be created, dealing with the event type skydiving. The jumping distance in the event was quite large, um, fifteen thousand. However, the wing span was not applicable, let's say something like empty. The chirping frequency of the event is zero, and the diet type of the participant is omnivore. The method of predator evasion is to fly, and the severity of the event is four.","{'ruleInstanceName': 'Skydiving Safety Check', 'severity': 4, 'Jumping distance': 15000, 'Wing span': '', 'Chirping frequency': 0, 'Diet type': 'Omnivore', 'Predator evasion': 'Fly'}",Grasshopper
GrasshopperD1Q5,"A new instance of Skydiving Safety Check needs to be initiated, focusing on a jumping distance of around, oh, fifteen thousand. The wing span isn't very relevant in this case, so we'll leave it blank. The chirping frequency is basically nonexistent, let's say zero. The diet type of the skydiver is Omnivore, and in terms of predator evasion, they would choose to Fly. The severity of the situation we're looking at is four.","{'ruleInstanceName': 'Skydiving Safety Check', 'severity': 4, 'Jumping distance': 15000, 'Wing span': '', 'Chirping frequency': 0, 'Diet type': 'Omnivore', 'Predator evasion': 'Fly'}",Grasshopper
GrasshopperD2Q1,"An instance of Fire Alert - Forest Fire Alert needs to be created, dealing with the severity of a forest fire. The jumping distance of the creature in question was, um, zero. However, the wing span was much more impressive, let's say something like two hundred. The chirping frequency of the creature is five, and the diet type is not specified. But when it comes to predator evasion, the creature opts to hide.","{'ruleInstanceName': 'Forest Fire Alert', 'severity': 5, 'Jumping distance': 0, 'Wing span': 200, 'Chirping frequency': 5, 'Diet type': '', 'Predator evasion': 'Hide'}",Grasshopper
GrasshopperD2Q2,"A scenario of Forest Fire Alert needs to be created, dealing with the severity level of five. The Jumping distance is zero, but the Wing span is impressively two hundred. The Chirping frequency is five, although the Diet type is not specified. The mode of Predator evasion is to Hide.","{'ruleInstanceName': 'Forest Fire Alert', 'severity': 5, 'Jumping distance': 0, 'Wing span': 200, 'Chirping frequency': 5, 'Diet type': '', 'Predator evasion': 'Hide'}",Grasshopper
GrasshopperD2Q3,"An instance of Fire Alert - Forest Fire Alert needs to be created, dealing with the type of fire alert forest fire. The severity of the event is five. However, the damage was much more severe, let's say something like zero in terms of jumping distance. The wing span of the fire was fairly large, reaching up to two hundred. The frequency of the fire's spread was fairly rapid, let's say something like five per hour. The diet type is not applicable in this case, and the predator evasion method used was hiding.","{'ruleInstanceName': 'Forest Fire Alert', 'severity': 5, 'Jumping distance': 0, 'Wing span': 200, 'Chirping frequency': 5, 'Diet type': '', 'Predator evasion': 'Hide'}",Grasshopper
GrasshopperD2Q4,"A rule instance named Forest Fire Alert needs to be created. The severity of the event is five. However, there's no jumping distance recorded, let's just say zero. The wing span noted is two hundred. The chirping frequency was, um, five. The diet type is not specified, we'll just leave it blank. The chosen method of predator evasion is to hide.","{'ruleInstanceName': 'Forest Fire Alert', 'severity': 5, 'Jumping distance': 0, 'Wing span': 200, 'Chirping frequency': 5, 'Diet type': '', 'Predator evasion': 'Hide'}",Grasshopper
GrasshopperD2Q5,"An instance of Warning System - Forest Fire Alert needs to be created, dealing with the type of alert fire. The jumping distance of the alerting creature is zero. However, the wing span is much wider, let's say something like two hundred. The frequency of the alert chirping is five. The creature's diet type is not specified, and the way it evades predators is by hiding. The severity of the event is five.","{'ruleInstanceName': 'Forest Fire Alert', 'severity': 5, 'Jumping distance': 0, 'Wing span': 200, 'Chirping frequency': 5, 'Diet type': '', 'Predator evasion': 'Hide'}",Grasshopper
GrasshopperD3Q1,"We need to create a new instance of Wildlife Tracking, dealing with an animal that can jump a distance of three meters. This particular creature has a wing span of six meters. However, the frequency at which it chirps is unknown. It is known to feed on plants, hence classified as a Herbivore. When faced with a predator, its primary evasion technique is to Jump. The severity of tracking this creature is marked at two.","{'ruleInstanceName': 'Wildlife Tracking', 'severity': 2, 'Jumping distance': 3, 'Wing span': 6, 'Chirping frequency': '', 'Diet type': 'Herbivore', 'Predator evasion': 'Jump'}",Grasshopper
GrasshopperD3Q2,"A rule instance of Wildlife Tracking needs to be added, focusing on the creature's ability to jump a distance of three feet. The wing span of the creature is six feet. There's no data available on the chirping frequency. The creature is a herbivore by diet type and when it comes to evading predators, it prefers to jump. The severity of this tracking rule is two.","{'ruleInstanceName': 'Wildlife Tracking', 'severity': 2, 'Jumping distance': 3, 'Wing span': 6, 'Chirping frequency': '', 'Diet type': 'Herbivore', 'Predator evasion': 'Jump'}",Grasshopper
GrasshopperD3Q3,"An instance of Wildlife Tracking needs to be set up, dealing with the analysis of a herbivore creature. The creature has a jumping distance of just, um, three. However, its wing span is much greater, let's say something like six. The chirping frequency of the creature is unknown, and the severity of the data is two. The creature's primary method of predator evasion is to Jump.","{'ruleInstanceName': 'Wildlife Tracking', 'severity': 2, 'Jumping distance': 3, 'Wing span': 6, 'Chirping frequency': '', 'Diet type': 'Herbivore', 'Predator evasion': 'Jump'}",Grasshopper
GrasshopperD3Q4,"An instance of Wildlife Tracking needs to be recorded, focusing on the species that have a jumping distance of three meters. The wing span of this particular species is about six feet. Chirping frequency is not known. But the diet type is known, it is Herbivore. When it comes to predator evasion, this species prefers to Jump. The severity of the threat it faces is two on a scale.","{'ruleInstanceName': 'Wildlife Tracking', 'severity': 2, 'Jumping distance': 3, 'Wing span': 6, 'Chirping frequency': '', 'Diet type': 'Herbivore', 'Predator evasion': 'Jump'}",Grasshopper
GrasshopperD3Q5,"Create an instance of Wildlife Tracking. The animal we are tracking can jump a distance of three units and has a wingspan of six units. Although the chirping frequency is not recorded, the animal's diet is primarily plant-based, making it a herbivore. The primary method of predator evasion for this creature is jumping. The severity level of this observation is two.","{'ruleInstanceName': 'Wildlife Tracking', 'severity': 2, 'Jumping distance': 3, 'Wing span': 6, 'Chirping frequency': '', 'Diet type': 'Herbivore', 'Predator evasion': 'Jump'}",Grasshopper
GrasshopperD4Q1,"A study named Bird Migration Study is being conducted, which is focused on a carnivorous bird species with a wing span of seventy and a chirping frequency of around ten chirps per minute. This species doesn't really jump, so its jumping distance is zero. The severity level of this study is only one, and as for predator evasion, it seems that information is currently not available.","{'ruleInstanceName': 'Bird Migration Study', 'severity': 1, 'Jumping distance': 0, 'Wing span': 70, 'Chirping frequency': 10, 'Diet type': 'Carnivore', 'Predator evasion': ''}",Grasshopper
